loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_history_years,loan_status
23500,36,29.8,995.04,D,4 years,RENT,77460.53,debt_consolidation,OH,2.23,0,0,27,0,371.27,67.11,34,15,0
1000,36,24.23,39.35,B,8 years,MORTGAGE,300000.0,debt_consolidation,NC,12.61,0,0,4,0,2029.09,61.79,14,3,0
26000,36,12.55,870.42,F,nan,MORTGAGE,79653.82,debt_consolidation,IL,18.0,0,0,6,0,3246.49,67.42,32,11,1
18500,36,22.1,707.48,C,< 1 year,MORTGAGE,105638.99,other,FL,19.83,0,3,11,0,44378.41,73.12,23,26,0
35000,36,13.58,1189.09,B,6 years,RENT,96471.3,debt_consolidation,OH,10.89,0,1,13,0,10431.06,57.45,59,11,0
35000,36,10.19,1132.48,B,< 1 year,RENT,82925.31,other,PA,13.61,3,0,13,0,1953.55,17.24,45,21,0
33500,36,24.45,1322.23,B,5 years,RENT,51142.21,debt_consolidation,GA,3.99,0,0,4,0,200000.0,66.82,26,17,0
38000,60,10.63,819.22,A,nan,MORTGAGE,87507.92,major_purchase,PA,15.76,0,2,17,0,4055.39,51.79,27,15,0
15500,36,26.54,628.97,D,3 years,MORTGAGE,40683.89,credit_card,NC,5.86,0,1,10,0,21442.93,56.58,22,6,1
4500,36,14.82,155.6,C,2 years,RENT,53188.14,small_business,OH,21.67,0,0,15,0,66880.52,35.01,56,4,0
1500,60,24.04,43.19,B,9 years,MORTGAGE,46972.53,credit_card,FL,13.47,0,0,15,1,5990.38,18.61,52,10,0
13000,36,11.86,430.92,F,3 years,OWN,62376.08,debt_consolidation,FL,21.27,0,0,9,0,14622.23,22.63,32,27,0
10000,36,21.49,379.27,D,10+ years,RENT,190485.11,other,TX,9.01,0,1,20,0,31530.71,74.89,36,10,0
36000,36,10.71,1173.66,B,< 1 year,OWN,23537.91,debt_consolidation,NC,15.15,0,1,18,0,13962.96,38.77,41,20,0
7500,36,6.03,228.27,B,4 years,MORTGAGE,84383.75,debt_consolidation,FL,9.07,0,0,6,0,17332.94,75.73,26,5,0
2500,36,25.46,100.01,C,8 years,MORTGAGE,26732.68,small_business,FL,7.45,0,3,23,0,6687.43,24.14,21,11,0
23500,36,26.48,952.85,C,5 years,RENT,47289.05,other,PA,11.16,0,1,17,0,4024.47,31.15,59,21,0
17000,36,27.07,694.67,B,9 years,RENT,103205.28,debt_consolidation,IL,7.51,1,1,22,0,24910.89,39.99,59,3,0
19000,60,6.39,370.78,B,9 years,RENT,61829.76,medical,FL,22.66,1,0,8,0,4704.57,53.74,36,3,0
15500,36,24.14,609.25,B,3 years,RENT,34930.92,debt_consolidation,NY,13.59,2,0,13,0,11059.25,33.55,20,10,1
39500,36,25.98,1591.06,F,4 years,OWN,41870.98,other,MI,11.06,0,1,28,1,1221.89,28.8,47,18,1
14000,36,13.14,472.66,B,< 1 year,MORTGAGE,84103.11,debt_consolidation,PA,14.52,0,0,24,0,1696.57,81.95,55,10,0
7000,36,17.03,249.67,B,3 years,RENT,41556.81,credit_card,FL,13.29,0,2,3,0,1562.06,28.74,44,1,0
36000,36,15.49,1256.61,D,3 years,OWN,66717.95,debt_consolidation,MI,12.31,1,0,9,0,5886.97,50.61,28,27,0
19500,60,16.28,477.11,A,8 years,MORTGAGE,61254.09,home_improvement,PA,19.81,3,0,15,0,3476.57,52.21,8,21,0
26500,36,26.24,1071.09,C,4 years,MORTGAGE,43226.1,debt_consolidation,CA,12.86,0,2,19,0,5875.96,39.46,33,11,0
37000,36,15.74,1296.07,D,2 years,MORTGAGE,174900.42,credit_card,CA,12.18,1,1,11,0,50707.39,17.69,39,20,0
33500,60,12.91,760.69,A,nan,MORTGAGE,82204.02,debt_consolidation,OH,23.33,2,2,17,0,2967.32,65.75,30,7,0
20500,36,8.69,648.94,B,7 years,RENT,21751.3,car,NY,5.35,0,1,11,0,5476.14,53.09,36,27,0
19500,36,22.03,745.02,C,9 years,RENT,65724.51,major_purchase,MI,9.36,0,2,15,0,9323.85,62.31,58,7,1
21000,60,7.56,421.4,E,9 years,RENT,43006.51,debt_consolidation,CA,10.94,1,0,21,0,10872.75,61.5,18,13,0
3000,36,7.0,92.63,D,6 years,MORTGAGE,91694.41,vacation,NC,28.54,0,0,24,0,19145.88,78.76,26,23,0
32500,36,22.2,1244.55,E,7 years,MORTGAGE,40285.21,medical,GA,14.41,0,0,7,0,42789.25,35.07,8,29,0
28500,60,22.51,795.43,E,3 years,RENT,56535.94,other,MI,11.71,2,3,11,1,3372.32,38.135000000000005,56,7,0
25000,36,10.38,811.15,C,6 years,RENT,77071.87,credit_card,TX,4.03,0,0,13,0,9143.55,39.84,41,19,0
30000,36,28.95,1256.36,C,10+ years,OWN,92307.22,car,NY,8.56,1,3,19,0,4306.13,74.38,51,25,0
20000,60,24.8,584.68,F,3 years,MORTGAGE,32854.76,small_business,MI,19.68,0,0,5,0,15901.99,18.83,54,1,1
28000,36,22.32,1073.97,D,8 years,RENT,50652.78,credit_card,GA,7.06,0,1,4,0,1919.93,48.93,55,25,0
38000,60,23.98,1092.74,B,4 years,OWN,47217.85,other,GA,16.93,0,1,13,0,4441.48,34.24,26,20,0
39500,60,15.59,951.98,B,4 years,OWN,43188.75,major_purchase,TX,26.84,0,1,7,0,11530.92,38.135000000000005,57,3,0
32500,36,16.66,1153.22,B,3 years,MORTGAGE,144744.75,major_purchase,IL,11.99,1,0,7,0,2977.9,44.08,59,10,0
2000,36,26.82,81.46,C,4 years,MORTGAGE,73312.83,moving,PA,9.61,5,2,25,0,30827.83,20.48,45,13,0
4500,36,6.12,137.14,B,nan,MORTGAGE,31874.39,major_purchase,PA,13.29,0,2,25,0,7461.18,46.12,27,13,0
40000,36,25.16,1593.78,B,10+ years,RENT,94743.73,home_improvement,NC,14.73,1,1,29,0,2449.53,13.84,40,15,0
37000,36,16.47,1309.41,C,< 1 year,MORTGAGE,173005.4,major_purchase,PA,17.55,0,0,6,0,1001.44,50.19,26,7,0
8500,36,16.87,302.5,E,8 years,RENT,100331.26,debt_consolidation,CA,5.26,0,0,21,0,13379.63,77.34,37,1,0
13500,36,13.48,458.0,C,1 year,OWN,28009.95,debt_consolidation,NC,2.31,0,3,20,0,3592.19,48.13,29,28,0
16500,36,20.37,616.31,B,7 years,MORTGAGE,46999.06,debt_consolidation,NY,14.89,0,5,10,0,25237.03,27.73,9,7,1
4500,36,22.05,171.97,D,10+ years,RENT,112809.47,credit_card,GA,11.12,0,3,6,0,29537.71,48.91,58,28,0
30500,60,9.44,639.66,D,1 year,RENT,42031.11,home_improvement,FL,25.37,0,0,5,0,9748.09,53.89,44,16,0
37500,36,19.36,1381.44,D,8 years,RENT,74750.39,debt_consolidation,PA,4.55,0,0,28,0,33036.45,66.51,43,27,0
6500,36,16.89,231.39,D,1 year,OWN,88196.01,credit_card,NC,26.26,0,0,3,0,34281.99,27.2,33,14,0
38500,36,24.66,1523.84,D,< 1 year,MORTGAGE,37666.82,home_improvement,MI,14.86,0,1,7,0,3468.48,38.72,23,17,0
30000,60,18.86,775.91,E,7 years,MORTGAGE,58118.38,debt_consolidation,NY,13.48,1,2,16,0,5227.34,24.02,58,26,0
30000,36,16.02,1055.01,E,2 years,OWN,20000.0,debt_consolidation,NY,23.36,0,1,16,0,131854.89,63.26,48,9,0
37500,60,18.46,961.66,C,6 years,RENT,35875.37,debt_consolidation,FL,25.04,0,0,22,1,68107.61,11.71,48,20,0
17500,60,17.52,439.83,B,4 years,RENT,52770.94,home_improvement,IL,10.65,1,1,3,0,15012.71,66.53,23,23,0
15500,36,28.41,644.57,A,6 years,RENT,32083.86,medical,IL,18.18,0,0,17,0,35104.13,53.07,12,22,0
22500,36,13.14,759.63,D,7 years,RENT,135429.39,credit_card,NY,12.56,0,1,28,0,7037.58,84.93,59,25,0
19500,36,6.42,596.95,A,2 years,MORTGAGE,29287.89,credit_card,MI,5.34,0,2,6,0,24294.06,20.96,35,18,0
13000,36,21.72,494.59,E,4 years,MORTGAGE,48049.06,debt_consolidation,NY,16.72,0,0,15,0,43753.38,38.135000000000005,38,29,0
12500,36,20.29,466.39,B,4 years,RENT,63918.89,moving,MI,11.82,3,0,25,0,4306.01,50.62,46,25,0
31000,36,27.79,1278.76,E,6 years,MORTGAGE,123085.76,small_business,GA,7.99,2,1,5,0,10348.46,15.14,8,23,0
5000,60,8.38,102.29,C,10+ years,RENT,29204.23,credit_card,NY,8.39,1,0,16,0,6846.69,31.96,57,4,0
24500,36,18.3,889.43,C,1 year,MORTGAGE,107106.81,car,NY,19.3,0,0,18,0,882.79,11.07,26,16,0
26500,36,9.19,845.04,B,nan,RENT,60181.27,credit_card,IL,14.12,0,0,25,1,18978.78,55.25,57,7,0
35500,36,16.66,1259.67,A,6 years,RENT,36652.82,credit_card,PA,10.48,0,0,24,0,2541.14,9.14,35,29,0
32500,36,25.08,1293.57,A,9 years,RENT,75436.89,other,FL,10.8,0,0,26,1,4074.69,36.41,46,28,0
18500,36,26.51,750.41,C,6 years,RENT,66140.06,debt_consolidation,CA,4.51,2,1,29,1,29140.78,13.4,8,2,0
10500,36,25.93,422.66,E,4 years,RENT,44351.05,car,TX,22.64,0,1,25,0,2307.38,56.91,55,27,1
25500,36,18.91,933.57,C,7 years,RENT,62000.71,debt_consolidation,GA,13.09,1,1,28,0,6074.25,6.49,34,20,0
6500,60,21.03,175.96,E,< 1 year,MORTGAGE,49382.1,moving,NY,16.02,1,1,24,0,5428.29,25.22,22,14,0
4000,60,19.01,103.78,G,6 years,MORTGAGE,63370.81,medical,NC,15.5,0,0,8,0,2017.07,81.63,30,14,0
20500,36,19.25,754.04,A,10+ years,RENT,83371.79,debt_consolidation,IL,27.95,1,0,11,1,42228.71,37.89,53,18,0
21500,36,27.19,879.94,D,8 years,RENT,132323.96,other,MI,14.56,1,0,28,0,14801.91,53.58,36,6,0
34000,36,10.63,1107.17,B,7 years,RENT,32244.16,credit_card,FL,8.43,0,0,14,0,22813.47,19.79,35,29,0
25500,36,16.25,899.65,B,3 years,MORTGAGE,173948.87,home_improvement,PA,14.76,1,2,17,0,14211.49,33.72,44,16,0
21000,36,20.45,785.26,B,7 years,MORTGAGE,22560.51,debt_consolidation,NC,2.06,0,4,2,0,6181.66,19.07,24,11,0
12500,36,24.25,492.05,B,7 years,RENT,55498.29,other,PA,10.65,0,1,7,0,2137.27,73.58,13,24,0
35000,36,24.17,1376.28,D,< 1 year,RENT,80350.9,credit_card,IL,18.41,0,0,10,0,8099.74,48.05,34,1,0
7000,36,8.37,220.55,B,< 1 year,MORTGAGE,68905.82,debt_consolidation,NY,7.93,1,0,16,0,5617.24,17.95,21,6,0
17500,36,10.94,572.43,B,10+ years,MORTGAGE,43855.27,major_purchase,NY,27.65,1,0,8,0,1732.28,6.21,9,12,0
2000,36,27.83,82.54,E,8 years,MORTGAGE,53956.79,car,OH,5.73,0,0,29,0,3773.66,46.62,34,25,0
37000,60,14.26,865.92,A,< 1 year,RENT,46793.5,debt_consolidation,PA,19.6,0,0,22,0,15551.16,62.26,6,7,0
2000,36,5.57,60.45,D,9 years,MORTGAGE,44592.35,major_purchase,CA,9.94,1,0,18,1,18188.36,50.14,38,24,0
12500,36,10.4,405.69,F,2 years,RENT,91564.69,home_improvement,TX,31.27,0,0,27,0,19360.08,11.68,35,11,1
37500,60,29.25,1196.03,C,2 years,OWN,71575.47,debt_consolidation,FL,14.73,0,0,7,0,15699.89,44.64,34,19,0
18000,36,13.09,607.27,C,3 years,RENT,42342.44,credit_card,OH,6.45,3,0,12,1,65583.66,35.85,30,22,0
10500,36,20.54,393.11,A,2 years,MORTGAGE,93882.56,credit_card,NY,22.98,0,1,5,0,14475.69,61.36,58,24,0
22500,36,23.3,874.49,C,2 years,RENT,69818.18,debt_consolidation,MI,17.11,0,4,20,0,6141.93,51.1,13,14,0
38500,36,21.34,1457.22,B,4 years,RENT,89898.01,credit_card,CA,21.51,5,1,22,1,9206.33,38.135000000000005,18,23,0
24500,60,14.75,579.64,D,4 years,RENT,82027.88,credit_card,GA,21.85,1,0,13,0,3706.98,58.34,25,28,1
22000,36,16.05,774.0,D,7 years,RENT,39557.18,credit_card,MI,9.25,0,1,18,0,4226.55,42.4,35,7,0
38500,60,26.03,1153.39,A,6 years,MORTGAGE,45247.81,debt_consolidation,CA,34.03,1,0,12,0,4635.54,17.62,12,11,0
34500,36,21.74,1312.93,C,nan,MORTGAGE,86998.56,home_improvement,PA,25.49,0,4,24,0,2530.72,27.14,32,22,0
36500,60,6.07,706.84,E,4 years,RENT,81241.8,debt_consolidation,NY,22.14,0,0,12,0,44294.33,46.5,25,17,0
36000,60,10.48,773.42,C,3 years,MORTGAGE,59251.67,debt_consolidation,IL,12.91,0,0,20,0,3806.32,56.11,37,27,0
28000,36,12.51,936.84,C,3 years,MORTGAGE,63491.65,debt_consolidation,IL,4.92,0,1,23,0,10592.88,30.76,27,5,0
13500,60,14.45,317.28,E,1 year,RENT,113417.67,home_improvement,NC,2.55,0,5,17,0,5754.62,19.46,19,21,0
16000,36,19.63,591.61,F,8 years,MORTGAGE,44543.18,moving,IL,4.48,0,2,8,0,5822.53,25.6,34,19,0
27500,36,14.48,946.31,B,6 years,RENT,78711.83,small_business,CA,8.83,1,3,12,0,14847.88,32.34,27,11,0
28500,36,25.71,1143.88,B,10+ years,MORTGAGE,54117.0,small_business,IL,10.93,0,0,21,1,36420.0,40.89,54,16,0
28500,60,17.11,709.99,E,1 year,MORTGAGE,53699.52,debt_consolidation,GA,9.56,0,0,8,0,8332.31,61.85,43,21,0
27000,36,17.8,973.41,B,9 years,MORTGAGE,103713.59,credit_card,IL,24.26,0,0,11,0,5906.86,77.38,45,28,0
36500,60,15.97,887.03,E,7 years,MORTGAGE,90464.08,credit_card,TX,18.66,0,0,13,1,23719.64,33.13,57,22,0
31000,36,13.11,1046.16,B,1 year,RENT,89927.12,credit_card,NC,27.97,3,0,16,0,8300.23,62.76,26,5,0
17500,60,23.26,495.95,A,nan,OWN,115005.98,debt_consolidation,TX,8.92,0,0,14,0,3463.3,17.15,24,7,0
23500,36,11.12,770.7,B,3 years,MORTGAGE,60506.25,small_business,NY,18.09,0,0,17,0,7709.55,45.47,38,21,0
37500,36,22.39,1439.72,A,6 years,RENT,84202.21,debt_consolidation,TX,28.17,0,0,25,0,8312.54,38.135000000000005,27,5,0
25500,60,18.48,654.21,B,9 years,OWN,51270.28,credit_card,OH,27.89,0,0,11,1,2133.65,42.07,10,28,0
35000,36,8.01,1096.93,C,8 years,OWN,70409.48,credit_card,FL,0.99,0,4,12,0,15275.22,8.11,57,17,0
6000,36,5.94,182.37,A,4 years,MORTGAGE,56102.1,debt_consolidation,CA,7.58,0,0,17,0,5465.96,42.71,8,28,0
38000,60,9.65,800.86,A,2 years,RENT,62849.48,home_improvement,TX,2.87,0,0,26,0,15110.91,15.03,48,9,0
9500,60,24.15,274.12,A,5 years,RENT,80626.17,vacation,MI,15.11,0,0,10,0,1935.72,55.31,51,15,0
16000,36,14.92,554.02,C,8 years,MORTGAGE,39770.86,car,TX,18.73,0,1,24,0,7152.16,35.1,14,2,0
31500,36,25.22,1256.1,G,1 year,RENT,170449.38,medical,MI,9.8,0,1,2,0,11991.72,49.87,42,3,0
12000,36,17.8,432.63,A,6 years,MORTGAGE,36206.4,credit_card,GA,22.39,0,0,29,0,37500.31,68.35,40,10,0
27000,36,6.3,825.07,C,9 years,RENT,32627.33,debt_consolidation,IL,11.32,0,2,14,0,12641.37,52.61,16,13,0
31500,60,26.23,947.42,C,10+ years,RENT,106836.56,debt_consolidation,OH,7.21,0,1,22,0,677.9,40.44,28,24,0
37500,36,28.44,1560.06,A,9 years,RENT,88950.15,debt_consolidation,PA,13.53,0,2,27,0,1121.78,35.0,9,19,0
9000,36,7.32,279.21,A,3 years,RENT,81802.24,other,MI,3.25,3,0,17,0,22464.32,46.76,44,26,0
21000,36,10.6,683.54,B,5 years,MORTGAGE,81975.26,credit_card,TX,18.88,0,1,2,0,17409.22,16.99,42,24,0
4500,36,23.03,174.26,D,3 years,RENT,59508.63,other,FL,29.48,0,4,18,0,4164.74,72.63,10,3,1
16000,36,29.93,678.61,F,1 year,OTHER,38229.88,home_improvement,OH,23.73,1,0,3,0,18118.92,22.03,39,4,0
25000,36,26.97,1020.23,C,4 years,MORTGAGE,62187.06,moving,OH,19.9,0,4,16,0,398.76,27.61,47,24,0
29000,60,7.92,586.91,A,2 years,RENT,42677.16,other,OH,21.21,1,0,4,0,11520.8,73.48,29,17,0
24500,36,20.38,915.26,B,9 years,OWN,97495.34,vacation,PA,12.15,0,0,26,0,6379.04,38.135000000000005,9,28,0
27000,36,21.8,1028.35,F,2 years,MORTGAGE,55629.63,debt_consolidation,PA,20.22,0,2,15,0,22518.31,29.99,43,9,1
31500,60,20.96,851.47,A,9 years,MORTGAGE,39626.42,debt_consolidation,FL,9.4,0,1,4,0,4485.53,31.98,12,13,0
25500,36,19.42,940.15,C,2 years,MORTGAGE,50986.04,credit_card,TX,11.19,0,0,21,0,542.69,52.65,20,29,0
28000,36,12.66,938.85,A,1 year,OWN,73604.82,credit_card,GA,18.67,0,0,20,0,4582.55,76.26,43,18,0
5000,36,21.88,190.64,A,3 years,OWN,45167.71,credit_card,FL,11.7,1,0,3,0,2706.16,23.54,35,7,0
16500,36,23.35,641.72,B,6 years,OTHER,39691.4,small_business,TX,13.8,0,0,28,0,40080.35,43.89,56,29,0
29000,36,19.61,1071.99,F,1 year,MORTGAGE,67632.48,other,FL,9.73,0,3,5,0,8838.08,26.29,20,9,1
3000,36,17.68,107.98,D,3 years,OWN,67675.76,debt_consolidation,TX,23.43,0,1,27,0,14386.45,71.16,45,9,0
33000,36,10.87,1078.35,A,4 years,MORTGAGE,46468.43,home_improvement,CA,15.26,0,0,26,0,13906.48,30.55,7,4,0
25500,36,18.85,932.8,A,9 years,RENT,47310.18,debt_consolidation,NY,24.05,0,0,7,0,10661.13,49.31,23,9,1
32000,60,8.64,658.69,C,2 years,OWN,67240.09,credit_card,FL,5.55,1,0,2,0,3828.98,62.4,46,14,0
29500,36,7.28,914.66,A,4 years,MORTGAGE,29026.31,car,TX,13.29,0,0,7,0,27573.18,71.54,17,23,0
29000,60,24.56,843.72,B,4 years,RENT,29621.87,debt_consolidation,GA,14.75,1,0,22,0,2657.2,64.28,17,7,0
5000,36,22.07,191.13,D,1 year,RENT,41805.28,moving,OH,20.59,2,0,9,0,4940.04,36.54,10,3,0
13500,36,21.4,511.39,C,< 1 year,MORTGAGE,53813.33,debt_consolidation,PA,11.82,0,1,16,0,36978.49,41.51,43,1,0
32000,36,28.24,1327.79,E,1 year,RENT,69944.25,debt_consolidation,NY,29.85,5,0,26,0,1253.15,21.84,48,26,1
33500,36,14.83,1158.5,D,4 years,RENT,125201.3,credit_card,OH,6.03,2,1,21,0,25585.9,56.68,27,11,0
17500,36,15.29,609.13,C,7 years,MORTGAGE,91934.33,car,NC,14.82,0,3,16,0,35357.09,29.56,45,6,0
3500,36,15.64,122.43,D,< 1 year,RENT,55272.5,debt_consolidation,NC,26.96,0,2,25,0,851.5,28.06,10,27,1
31500,36,16.9,1121.49,A,5 years,MORTGAGE,59307.55,debt_consolidation,FL,30.5,2,2,9,0,5472.74,50.72,53,27,0
38000,36,18.06,1374.94,B,2 years,RENT,36269.6,credit_card,NY,11.42,0,2,15,0,1288.44,52.27,54,8,0
21000,36,24.56,830.08,D,4 years,RENT,59322.47,home_improvement,TX,3.8,0,2,21,0,1895.07,14.63,8,9,0
27500,60,10.83,595.59,A,9 years,RENT,51827.22,other,NY,13.63,0,0,2,0,10617.87,34.1,43,21,0
18500,36,16.14,651.68,A,10+ years,RENT,70358.53,debt_consolidation,PA,4.84,0,0,5,0,1788.08,4.29,39,24,0
1500,36,17.88,54.14,B,< 1 year,RENT,39592.09,credit_card,GA,12.89,2,4,27,0,846.47,33.57,52,16,0
14000,36,9.64,449.38,E,4 years,OWN,77627.21,debt_consolidation,PA,14.65,1,0,24,0,18794.77,7.91,39,1,0
9500,36,22.7,366.26,G,9 years,OWN,128845.52,credit_card,NC,8.04,0,0,4,0,39586.45,65.59,21,29,0
39000,36,6.88,1202.07,C,1 year,MORTGAGE,56705.13,moving,CA,17.12,0,1,7,0,1276.65,17.09,42,20,1
6000,36,19.85,222.52,F,8 years,OWN,73193.06,moving,TX,17.88,2,2,19,0,15297.56,22.09,46,27,0
39500,36,10.45,1282.92,E,2 years,MORTGAGE,84547.77,vacation,MI,16.37,1,1,11,0,1856.12,65.93,46,29,0
22500,36,5.71,681.54,B,nan,MORTGAGE,48990.9,credit_card,OH,17.94,0,5,8,0,14490.36,32.36,59,26,0
2500,36,13.24,84.52,B,9 years,MORTGAGE,66973.09,other,PA,12.94,1,0,25,0,4579.26,31.49,46,8,0
39000,36,16.01,1371.32,C,nan,OWN,60252.31,car,GA,12.59,2,3,13,0,22659.62,28.15,29,6,1
22000,60,25.52,652.45,A,10+ years,RENT,62870.86,credit_card,MI,11.35,1,0,26,0,4218.59,31.6,33,13,0
20000,36,15.49,698.12,B,9 years,MORTGAGE,40680.13,credit_card,PA,14.2,2,1,17,0,7179.01,19.28,10,12,0
30000,36,27.93,1239.77,D,4 years,RENT,60612.42,other,OH,6.41,0,0,18,0,3021.8,41.64,18,26,0
13000,36,26.14,524.75,B,4 years,MORTGAGE,76803.01,credit_card,FL,18.86,0,0,10,0,17958.07,52.85,31,22,0
40000,60,10.22,854.22,F,2 years,RENT,123694.71,home_improvement,NC,15.05,1,2,4,0,763.82,23.78,48,6,0
28000,60,9.32,585.59,B,9 years,MORTGAGE,96725.8,credit_card,MI,9.57,0,1,24,0,1179.39,27.37,52,7,0
33000,36,11.47,1087.74,B,4 years,OWN,175710.18,other,NY,7.0,5,0,23,0,6472.86,21.38,39,28,0
13000,36,14.31,446.27,B,4 years,MORTGAGE,40795.47,small_business,PA,3.64,0,0,16,0,20666.61,38.135000000000005,10,29,1
19000,36,19.8,704.17,D,7 years,RENT,92610.73,credit_card,TX,12.45,0,2,26,0,12824.69,4.39,12,13,0
38000,36,8.54,1200.27,B,7 years,MORTGAGE,65622.31,credit_card,PA,11.0,3,0,26,0,12499.47,38.135000000000005,34,16,0
27500,36,18.54,1001.66,B,5 years,MORTGAGE,178957.11,medical,MI,26.77,0,1,21,0,763.42,17.61,32,26,0
37000,36,19.73,1369.97,D,nan,RENT,39968.66,home_improvement,NC,6.92,0,0,6,1,2074.17,38.44,31,19,0
14500,36,21.69,551.44,B,8 years,MORTGAGE,39345.59,credit_card,PA,9.14,1,1,5,0,10424.26,7.24,49,3,1
26500,60,18.98,687.13,E,5 years,OWN,44369.33,moving,OH,2.93,0,3,26,0,6167.52,21.69,37,2,1
32500,60,25.72,967.69,C,6 years,RENT,20703.38,debt_consolidation,TX,16.25,0,0,6,0,8861.93,24.42,30,4,0
19500,60,21.22,529.96,G,10+ years,RENT,46033.4,home_improvement,IL,9.45,4,1,26,0,1867.26,41.52,20,16,1
22500,36,28.15,932.51,B,6 years,RENT,40963.38,debt_consolidation,PA,16.96,1,4,9,0,1053.98,63.26,18,18,0
31500,60,22.67,882.04,B,10+ years,MORTGAGE,64550.1,credit_card,NY,12.34,2,0,3,0,7255.93,9.22,56,23,0
34500,36,16.18,1215.99,C,4 years,RENT,71031.45,debt_consolidation,MI,19.33,0,1,23,0,6440.69,33.89,28,17,0
19500,36,10.64,635.09,D,9 years,MORTGAGE,152983.51,credit_card,FL,22.08,0,0,8,0,16122.8,35.38,55,14,0
25500,36,5.76,772.99,A,3 years,RENT,96298.88,car,MI,8.39,0,2,20,1,40295.65,33.39,35,4,0
31000,60,7.71,624.27,D,6 years,RENT,44871.05,credit_card,GA,14.6,0,0,16,0,20955.46,24.28,5,17,0
14500,36,10.15,468.9,B,5 years,MORTGAGE,38207.71,home_improvement,NY,8.19,1,2,26,0,4466.53,11.4,24,16,1
35500,36,10.8,1158.87,F,6 years,OTHER,76569.92,debt_consolidation,GA,28.44,0,3,21,0,9970.28,17.21,50,12,0
16000,36,23.68,625.04,C,3 years,MORTGAGE,30942.42,vacation,MI,16.7,1,4,5,0,5197.75,40.32,36,5,0
29000,36,14.96,1004.73,A,1 year,RENT,149601.35,moving,IL,8.12,2,1,16,0,62483.7,48.1,26,22,0
5500,36,13.45,186.51,A,9 years,RENT,107982.03,car,NY,12.94,0,0,5,0,24714.27,28.86,28,20,0
6500,60,6.78,128.03,E,8 years,OTHER,47354.27,other,IL,9.9,0,1,4,0,10888.14,43.92,55,23,0
4000,36,18.7,146.02,E,6 years,RENT,25423.59,credit_card,MI,26.6,0,0,17,0,10505.18,71.77,39,25,0
14500,36,20.52,542.72,C,3 years,RENT,117822.69,debt_consolidation,MI,4.48,0,1,23,0,4804.72,68.76,54,5,0
38000,36,27.01,1551.56,A,1 year,MORTGAGE,56541.5,car,TX,16.01,0,5,26,0,4790.65,15.21,6,16,0
10500,36,17.82,378.65,B,7 years,RENT,111180.26,credit_card,PA,18.52,0,1,7,0,5999.69,64.97,10,28,0
33000,36,5.69,999.3,D,7 years,RENT,26978.25,home_improvement,MI,22.91,0,1,19,0,7005.64,29.55,5,16,1
14000,36,7.1,432.92,D,9 years,MORTGAGE,44369.72,debt_consolidation,IL,3.04,3,0,16,0,13563.66,45.23,41,26,1
8500,36,12.14,282.89,E,7 years,MORTGAGE,60031.33,major_purchase,NC,22.18,1,1,8,0,6120.81,22.44,35,23,1
18500,60,8.91,383.22,D,2 years,MORTGAGE,61297.25,home_improvement,GA,12.86,1,2,25,0,6727.87,60.38,5,15,1
35500,36,24.38,1399.86,B,9 years,MORTGAGE,47808.91,debt_consolidation,OH,4.32,1,1,26,0,7921.71,35.68,49,20,0
5500,36,8.14,172.71,B,3 years,MORTGAGE,81750.32,debt_consolidation,GA,9.22,0,0,20,0,1896.83,6.41,36,12,0
22500,36,9.44,720.11,C,1 year,RENT,35108.19,home_improvement,PA,14.41,4,2,26,0,3121.47,29.63,29,2,0
10000,36,21.84,381.08,B,6 years,RENT,55759.9,small_business,IL,13.29,0,0,23,0,19850.55,26.48,46,5,0
37500,36,11.37,1234.28,E,6 years,RENT,63585.95,credit_card,GA,13.9,0,4,27,0,112304.32,6.92,54,18,0
33000,60,29.24,1052.31,B,< 1 year,RENT,77436.96,small_business,CA,18.97,0,2,17,0,12108.11,45.31,54,11,0
37500,60,26.65,1137.24,C,8 years,MORTGAGE,85460.32,debt_consolidation,TX,16.12,0,0,28,0,1666.08,47.12,6,14,0
31500,60,23.74,901.44,A,8 years,RENT,34121.36,home_improvement,NC,27.33,1,0,8,0,26295.98,38.12,45,17,0
17000,36,13.91,580.28,A,4 years,MORTGAGE,27804.22,credit_card,OH,13.49,0,1,18,0,2548.29,18.61,31,16,0
19000,36,6.89,585.71,A,6 years,MORTGAGE,113418.34,debt_consolidation,GA,25.83,2,3,28,0,11110.67,12.03,10,15,0
7000,60,13.74,161.94,B,9 years,RENT,70696.9,debt_consolidation,IL,6.85,0,3,10,0,1523.51,25.47,21,4,0
19000,36,14.73,656.13,A,7 years,MORTGAGE,41182.01,debt_consolidation,OH,9.28,0,5,4,0,979.19,29.94,48,27,0
10000,60,8.62,205.74,C,2 years,MORTGAGE,130037.22,car,PA,9.59,0,1,3,1,44723.35,56.33,8,24,0
33500,36,8.46,1056.89,B,6 years,MORTGAGE,63439.2,credit_card,NC,13.29,0,1,29,0,14747.0,20.02,42,29,0
15500,36,21.87,590.91,B,4 years,MORTGAGE,107974.31,small_business,MI,4.89,1,1,15,0,13795.3,71.13,20,25,0
